address,avgPric,branchName,distance,latitude,longitude,shop_id,shop_name,style,tLogo 
海南省海口市秀英区长滨四路远大购物中心六楼,,远大购物中心店,810,20.0481276162,110.1919040365,213171,大地春饼店,美食,http://img1.mwfile.cn/Files/201512/1817/1450431389793.jpg?ID=1560361
美兰区海秀路6号望海国际广场6楼,,望海店,15434,20.03022,110.34531,54033,普洛旺斯,西餐,http://img1.mwfile.cn/Files/201506/2714/1435385963108.jpg?ID=894275
京华城金城国际1楼,,京华城店,12809,20.02867,110.31982,73860,捞友记肥牛火锅,火锅,http://img1.mwfile.cn/Files/201510/1811/1445137942703.jpg?ID=1355743
海口市秀英区紫园路王府井生活广场2层,,王府井店,6821,20.0146825493,110.2556486891,203978,棠木越式料理,越菜,https://m.mwfile.cn/mm1013/image/20171222/110601_7b5cb4bf7e.jpg
琼山区国兴大道海航日月广场白羊座L3A,,日月广场店,16003,20.015667,110.34848,147229,九毛九山西面馆,山西菜,http://img1.mwfile.cn/Files/201410/1223/1413129116489.jpg?ID=99256
龙华区金龙路98号上邦百汇城3栋3楼B3303号铺,,上邦百汇店,13313,20.020698,110.323295,54031,普洛旺斯,西餐,http://img1.mwfile.cn/Files/201506/2714/1435385986898.jpg?ID=894283
海南省海口市国兴大道日月广场白羊座3楼,,日月广场店,16760,20.0211070955,110.3568648577,314159,三不摆老成都串串香,美食,https://m.mwfile.cn/mm1003/image/20190130/180158_7c5748347c.jpg
龙华区大同路29号金融大厦1楼首层,,大同路店,14940,20.030527,110.34059,90551,喜喜港式茶餐厅,火锅,http://img1.mwfile.cn/Files/201510/2416/1445675916484.jpg?ID=1373366
海南省海口市龙华区金龙路2号友谊阳光城7003号,,友谊阳光城店,13333,20.02345,110.324036,194117,町町屋日式料理,美食,http://img3.mwfile.cn/oa/upload/201711/0110/59f92d1545ff5.png
海南省陵水县椰林镇海韵购物广场购物中心一层,,陵水海韵广场店,169965,18.5223160137,110.0452425288,309044,蛙来哒,火锅,https://m.mwfile.cn/mm1013/image/20190107/100737_6acf44b5d5.jpg!/fwfh/240x180
海口市龙华区金龙路2号 友谊阳光城7A层,,友谊阳光城店,13351,20.023569,110.324229,193243,蛙小侠,湘菜,https://m.mwfile.cn/mm1003/image/20181211/114612_2d8128f9ee.jpg
海口市龙华区2号友谊阳光城7楼7012商铺,,阳光城店,13391,20.0235788988,110.3246220498,195873,悟牛烧肉居酒屋,其他美食,http://img3.mwfile.cn/oa/upload/201711/1115/5a06a6ff21d20.jpg
琼山区国兴大道68号国秀城1楼103号商铺,,国秀店,18915,20.014791,110.37666,150732,九毛九山西面馆,山西菜,http://img1.mwfile.cn/Files/201410/1223/1413129116489.jpg?ID=99256
海口市国兴大道海航日月广场2号楼【水瓶座】4楼,,日月广场店,16000,20.015510261,110.3484173464,144159,拾味馆,江浙菜,http://img1.mwfile.cn/Files/201410/1301/1413134845716.jpg?ID=102582
秀英区万达广场3楼3069,,万达店,11027,19.979115,110.27811,149179,蛙小侠,美食,https://m.mwfile.cn/mm1003/image/20181211/114612_2d8128f9ee.jpg
海口市龙华区龙华路友谊阳光城7A,,阳光城店,13391,20.0235788988,110.3246220498,190909,猪哥牛姐,其他美食,https://m.mwfile.cn/mm1013/image/20180529/162305_fc92381136.jpg
龙华区金龙路2号友谊阳光城6A层,,友谊阳光城店,13355,20.02356,110.324265,210639,鱼尚鲜,云贵菜,http://img1.mwfile.cn/Files/201504/3015/1430380368262.jpg?ID=642057
琼山区国兴大道8号海航日月广场金牛座4楼C01-5#-401,,日月广场店,16028,20.015511,110.348687,146024,cocolol我爱南洋菜,东南亚菜,http://img1.mwfile.cn/Files/201410/1221/1413120284275.jpg?ID=94265
三亚市天涯区河西路100号金润阳光一楼,,金润阳光店,471,18.2506698489,109.5080874032,149323,匠子烤鱼,烤鱼,http://img1.mwfile.cn/Files/201410/1301/1413134894174.jpg?ID=102616
吉阳区迎宾路25度阳光,,迎宾路店,1746,18.265877,109.502686,194652,钱小胖新派湘菜馆,湘菜,http://img3.mwfile.cn/oa/upload/201711/0411/59fd34cd92ed3.jpg
三亚天涯区天成商场3楼,,天成店,812,18.250519,109.504616,148439,赖胖子肉蟹煲,火锅,http://img1.mwfile.cn/Files/201609/2217/1474535496308.jpg?ID=2501851
海南省三亚市凤凰路98号“嘉宝花园二期”一楼1003,,三亚嘉宝花园店,974,18.2528206901,109.5211301541,137067,潮牛海记,火锅,http://img1.mwfile.cn/Files/201512/1715/1450337704323.jpg?ID=1555738
海南省三三亚市天涯区解放路明珠广场一楼,,三亚明珠广场店,967,18.2572165979,109.5039915819,210024,匠子烤鱼,烤鱼,http://img1.mwfile.cn/Files/201410/1301/1413134894174.jpg?ID=102616
三亚市解放二路天成商城三楼,,天成店,842,18.2504568489,109.5043434032,138627,拾味馆,江浙菜,http://img1.mwfile.cn/Files/201410/1301/1413134845716.jpg?ID=102582
天涯区天成商厦3楼,,天成店,853,18.25027,109.5043,166339,一番寿司,日本料理,https://m.mwfile.cn/mm1003/image/20180430/172844_c405bc2c82.jpg
吉阳区榆亚大道62号,,大东海店,3204,18.225199,109.52045,194653,钱小胖新派湘菜馆,湘菜,http://img3.mwfile.cn/oa/upload/201711/0411/59fd34cd92ed3.jpg
三亚市河东区榆亚路136号1号港湾城一楼,,大东海店,3734,18.2231936052,109.5284950158,14559,匠子烤鱼,果木烤鱼,http://img1.mwfile.cn/Files/201410/1301/1413134894174.jpg?ID=102616
三亚市大东海榆亚大道1号港湾城,,港湾城店,3487,18.22702,109.53063,7462,拾味馆,骨汤连锁,http://img1.mwfile.cn/Files/201410/1301/1413134863499.jpg?ID=102594
三亚市大东海榆亚路99_5,,大东海店,4145,18.2169286574,109.5224037033,269396,酒六居酒屋,美食,https://m.mwfile.cn/mm1013/image/20180901/203341_483ed79eb5.png!/fwfh/240x180
海棠区海棠湾海棠68环球美食街二楼,,海棠68店,31398,18.407516,109.760778,204284,喜家港式茶餐厅,粤菜,https://m.mwfile.cn/mm1013/image/20171224/125505_8d90f9c763.jpg
海南省三亚市海棠区海棠北路海棠69商业中心102,,海棠湾店,28490,18.372399,109.750616,187994,探炉烤鱼,烤鱼,http://img1.mwfile.cn/Files/201705/1119/1494500742938.jpg?ID=2726533
海南省陵水县海韵广场四楼,,陵水海韵广场店,,20.017377,110.349228,203643,匠子烤鱼,烤鱼,http://img1.mwfile.cn/Files/201410/1301/1413134894174.jpg?ID=102616
河北省保定市竞秀区朝阳北大街99号,,万博广场店,504,38.87640762329102,115.46965026855466,310419,喵探豆花烤鱼,烤鱼,https://m.mwfile.cn/mm1013/image/20181120/135032_7a1d2ee3d2.jpg!/fwfh/240x180
保定市朝阳北大街99号万博广场5楼504,,万博广场店,522,38.8764786245,115.469837844,132437,猫小猫家肉蟹堡,美食,http://img3.mwfile.cn/oa/upload/201609/1114/57d4f6deeac20.jpg
河北省保定市竞秀区翠园街311号星海湾旁,,翠园街店,2088,38.89154815673828,115.47302246093746,302519,喵探豆花烤鱼,烤鱼,https://m.mwfile.cn/mm1013/image/20181120/135032_7a1d2ee3d2.jpg!/fwfh/240x180
新市区万博广场南楼,,万博广场店,466,38.876003,115.46945,119518,表妹香港靓点餐厅,快餐简餐,http://img3.mwfile.cn/oa/upload/201606/2312/576b619e3a249.jpg
河北省保定市莲池区裕华路487号与北唐胡同交叉口夜都西侧,,北塘总店,2880,38.858941157204015,115.49196526408197,292480,喵探豆花烤鱼,烤鱼,https://m.mwfile.cn/mm1013/image/20181120/135032_7a1d2ee3d2.jpg!/fwfh/240x180
华北商厦（水月寺店）七楼,,老华北店,2039,38.313763,116.858986,112786,额娘春饼,快餐简餐,https://m.mwfile.cn/mm1006/image/20180608/134619_fbf3ec92e3.jpg!/fwfh/240x180
沧州市运河区新华东路华北商厦八楼东区,,华北商厦店,1961,38.3124040554,116.8589095682,210200,宽窄巷民俗餐厅,川菜,https://m.mwfile.cn/mm1013/image/20180207/113417_73d8d91da2.png
新华区新华中路以北一中前街以西华北商厦3期1楼,,华北店,1901,38.31208,116.85835,29958,必胜客,披萨,https://m.mwfile.cn/mm1003/image/20180207/144509_16b2b82114.jpg
河北省沧州市运河区荣盛购物广场5486铺,,荣盛购物广场店,2387,38.290564,116.818011,292028,尚品小土屋涮毛肚,火锅,https://m.mwfile.cn/mm1003/image/20180317/094735_1fcacea573.jpg!/fwfh/240x180
任丘市其他会战道蕾莎汇生活4层,,蕾莎汇店,78416,38.71006,116.10159,129179,多嘴肉蟹煲,美食,http://img1.mwfile.cn/Files/201511/2717/1448614936275.jpg?ID=1480770
河北省沧州市青县新华中路,,新华中路店,30541,38.5789274505,116.8249705522,266074,邵汇大虾,美食,http://img3.mwfile.cn/oa/upload/201609/1020/57d3fbac0d5d9.png
河北省承德市双桥区新华路街道中兴路佳佳购物西侧底商（年年有串）,,串串火锅店,2728,40.9720460194,117.9403002027,136721,年年有串,美食,http://img3.mwfile.cn/oa/upload/201609/2917/57ecdc7c2560f.jpg
双桥区金龙皇家广场B座5层,,皇家广场店,3062,40.97793,117.94421,150362,塞上泉冷水鱼生态餐厅,川菜,http://img3.mwfile.cn/oa/upload/201702/2415/58afdec9335e8.png
河北省承德市都统府大街金龙城市购物广场B座六楼,,金龙店,3165,40.979057312011705,117.9443511962891,318717,李嘉嘉,火锅,http://img3.mwfile.cn/oa/upload/201705/1411/5917d021a23c9.jpg!/fwfh/240x180
河北省承德市双桥区金龙皇家广场6楼007-1号,,金龙皇家广场店,3092,40.9779640489,117.9435615114,218558,牛三哥洛阳牛肉汤,美食,http://img3.mwfile.cn/oa/upload/201705/0709/590e7bb82cab8.jpg
承德市新丰路宽广购物中心三层,,丰宁店,113725,41.2056196041,116.6472620622,9679,汉斯特自助烤肉,烤肉,http://img1.mwfile.cn/Files/201410/1218/1413111538633.jpg?ID=89779
联纺东路天鸿广场B座五楼,,天鸿广场店,1745,36.626595,114.51944,181155,额娘春饼,快餐简餐,https://m.mwfile.cn/mm1006/image/20180608/134203_fd4d0eb496.jpg!/fwfh/240x180
丛台区联纺东路亚太世纪花园对面天鸿购物广场6楼,,天鸿广场店,1897,36.62522,114.51771,73972,欢乐牧场,自助餐,http://img1.mwfile.cn/Files/201503/2610/1427337995147.jpg?ID=500284
丛台区联纺东路亚太世纪花园对面阳光天鸿广场6楼A座,,天鸿店,1666,36.626297,114.520306,74056,佰烧海鲜自助烤肉,自助餐,http://img1.mwfile.cn/Files/201511/0411/1446608354256.jpg?ID=1413244
河北省邯郸市丛台区环球中心美乐城F429局气餐厅,,邯郸美乐城店,2423,36.60744094952426,114.52405527234076,299041,局气,北京菜,http://img1.mwfile.cn/Files/201511/2515/1448437040857.jpg?ID=1475412!/fwfh/240x180
河北省邯郸市丛台区联纺东路天鸿广场6楼602号商铺,,阳光天鸿店,1699,36.626476,114.51995,111257,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
河北省邯郸市丛台区联纺东路505号天鸿广场A座5楼,,邯郸天鸿店,1669,36.6266188587,114.5202999045,279502,鸿聚祥烧麦,西北菜,https://m.mwfile.cn/mm1013/image/20181008/103754_ce2140e79f.png!/fwfh/240x180
丛台区人和街天鸿广场西门北行300米路西,,天鸿广场店,1872,36.628708,114.518326,186274,老外婆餐厅,中餐,http://img3.mwfile.cn/oa/upload/201708/3013/59a649022dc95.jpg
河北省邯郸市丛台区环球中心美乐城西贝莜面村4楼,,邯郸环球贸易店,2454,36.607586,114.523177,239935,西贝莜面村,美食,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
河北省邯郸市丛台区联纺东路505号天鸿广场A座五楼A508号,,邯郸天鸿广场店,1781,36.6261088587,114.5190099045,173305,天鸿艾品牛排 ,西餐,http://img3.mwfile.cn/oa/upload/201706/2214/594b650b9982f.png
邯郸市丛台区人民东路环球中心美乐城4楼,,美乐城店,2409,36.6077642373,114.5237394401,265840,过桥缘,云南特色美食,http://img1.mwfile.cn/Files/201505/0514/1430808443424.jpg?ID=667287
和平路480号附近,,创鑫店,2968,36.599978,114.529884,44219,小龙坎老火锅,川菜,https://m.mwfile.cn/mm1006/image/20180727/140821_d1d2ba00cf.jpg!/fwfh/240x180
人民路新世纪商场六楼619,,人民路店,4156,36.6104695599,114.4964081208,78011,篱笆院的小幸福,美食,http://img1.mwfile.cn/Files/201511/0411/1446606288984.jpg?ID=1413046
丛台区人民路新世纪商场六楼,,新世纪店,4320,36.610588,114.49435,103773,赖胖子肉蟹煲,小吃,http://img1.mwfile.cn/Files/201609/2217/1474535496308.jpg?ID=2501851
丛台区稷山新天地商业步行街C6二层,,新天地店,4281,36.63641,114.492897,103153,柠檬鱼,川菜,http://img1.mwfile.cn/Files/201601/2514/1453703272945.png?ID=1690044
邯郸市复兴区丛台西路与光华大街交汇处向东50米路南,,丛台西路店,7598,36.621784,114.453964,29612,巴奴毛肚火锅,火锅,https://m.mwfile.cn/mm1006/image/20180925/210912_9e2a5d78e5.png!/fwfh/240x180
邯山区和平路142号搜购商场4楼999999,,和平路店,5261,36.603836,114.48666,107399,比特堡啤酒健康烤肉餐厅,自助餐,http://img1.mwfile.cn/Files/201603/0315/1456990245381.jpg?ID=1792419
邯郸市丛台区丛台东路与滏东大街交汇处,,丛台东路店,6421,36.592593,114.479979,29606,巴奴毛肚火锅,火锅,https://m.mwfile.cn/mm1006/image/20180925/210921_b70d8ef8a3.png!/fwfh/240x180
武安市其他中山路与中兴路交叉口西行50米路北,,中兴路店,31444,36.69264,114.19649,58491,汉丽斯自助烤肉,自助餐,http://img1.mwfile.cn/Files/201512/3115/1451547389450.jpg?ID=1613114
邯郸市邯山区学院北路与光明南大街交汇处向西50米路南,,学院路店,6635,36.576002,114.497753,29616,巴奴毛肚火锅,火锅,https://m.mwfile.cn/mm1006/image/20180925/210309_95bd84298c.png!/fwfh/240x180
人民路新世纪六楼美食城638,,邯郸丛台新世纪店,43278,36.910007,114.87072,79056,汉拿山,特色餐厅,http://img1.mwfile.cn/webpic/201711/0811/5a02813798c46.jpg
河北省衡水市开发区人民西路衡百国际六楼,,衡百店,1787,37.740260794,115.6499251936,198708,过桥缘,其他美食,http://img1.mwfile.cn/Files/201505/0514/1430808443424.jpg?ID=667287
桃城区衡百国际7楼,,衡百店,1806,37.74079,115.649778,53073,韩城苑,自助餐,http://img1.mwfile.cn/Files/201511/0912/1447041863589.jpg?ID=1428409
河北省衡水市人民路北侧、宝云街西侧衡百国际购物中心一、二层,,怡水园店,1780,37.7399364984,115.649978499,90849,必胜客,美食,https://m.mwfile.cn/mm1003/image/20180207/144509_16b2b82114.jpg
河北省衡水市大庆东路391号,,怡然城店,2462,37.7495487203,115.6947394254,202401,满园春饼,美食,http://img1.mwfile.cn/Files/201602/2417/1456305528783.jpg?ID=1768089
广阳区万达三楼西十二街店铺南侧,,廊坊万达店,2635,39.522102,116.706474,147301,多嘴肉蟹煲,中餐,http://img1.mwfile.cn/Files/201511/2717/1448614936275.jpg?ID=1480770
广阳区裕华路万向城购物中心3层,,廊坊万向城店,108,39.537136,116.68418,118691,丰茂烤串,烧烤,https://m.mwfile.cn/mm1003/image/20190117/124112_8fa2f33841.png
廊坊市广阳区万达广场3楼,,廊坊万达店,2654,39.5221790729,116.706873577,105299,欢心谷舞,美食,http://img1.mwfile.cn/Files/201602/1916/1455870721205.jpg?ID=1753468
廊坊市安次区金光道第十七小学斜对面,,金光道店,2480,39.5171938837,116.6734975744,117254,好士牛排西餐厅,美食,http://img1.mwfile.cn/Files/201506/2416/1435135776129.jpg?ID=882905
广阳区爱民东道浙商广场A座底商08号商铺,,浙商广场店,2554,39.527744,116.71037,150044,姑奶奶厨坊,小吃,http://img1.mwfile.cn/Files/201510/2616/1445848969563.jpg?ID=1380408
河北省廊坊市广阳区嘉华港湾一楼丰茂烤串,,廊坊嘉华港湾店,3320,39.551298,116.718443,166978,丰茂烤串,烧烤,https://m.mwfile.cn/mm1003/image/20190117/124112_8fa2f33841.png
廊坊市三河市燕郊永旺梦乐城2楼,,燕郊永旺店,48275,39.949092,116.865493,144114,井格重庆火锅,火锅,https://m.mwfile.cn/mm1003/image/20180921/162229_46d076f78a.jpg
河北省廊坊市三河市神威北路29号,,三河星罗城店,48819,39.97121884875497,116.77683994174001,316403,必胜客,西餐,https://m.mwfile.cn/mm1003/image/20180207/144509_f29d9bdab0.jpg!/fwfh/240x180
河北廊坊市三河市燕郊天洋广场,,天洋广场店,48891,39.9648204232,116.8213180635,202404,满园春饼,美食,http://img1.mwfile.cn/Files/201602/2417/1456305528783.jpg?ID=1768089
固安县其他新中街万汇广场北门处,,廊坊固安店,34096,39.437668,116.308334,132342,好士牛排,西餐,http://img1.mwfile.cn/Files/201506/2416/1435135776129.jpg?ID=882905
河北省廊坊市永清县文苑北路,,廊坊店,27416,39.3333441577,116.505800794,270599,伊尔曼都自助餐厅,美食,https://m.mwfile.cn/mm1005/image/20180511/cook-style-23.png
广阳区友谊路会展中心北行500米,,餐厅店,7284,39.570104,116.757845,121685,新绎七修酒店临安大牌档,中餐,http://img3.mwfile.cn/oa/upload/201607/1115/57834f52754aa.jpg
河北省三河市燕郊高新区102国道27号永旺梦乐城B105、B106号商铺,,燕郊店,48199,39.9486877727,116.864270455,137481,满园春饼,快餐简餐,http://img1.mwfile.cn/Files/201602/2417/1456305528783.jpg?ID=1768089
海港区秦皇东大街世纪港湾内,,世纪港湾店,2167,39.94747,119.58055,101085,成都玉林串串香,其他菜系,http://img1.mwfile.cn/Files/201601/1414/1452751326428.jpg?ID=1658055
海港区乐购4楼,,乐购店,401,39.93408,119.60488,101363,七饼春饼店,小吃,http://img1.mwfile.cn/Files/201510/2915/1446104849329.jpg?ID=1388664
海港区文化路50号,,文化路店,1207,39.92489,119.60411,188089,川骄火锅,火锅,http://img1.mwfile.cn/webpic/201709/1414/59ba1f802c5e6.jpg
河北省秦皇岛秦皇大街世纪港湾必胜客,,世纪港湾店,2023,39.9474139779,119.582687938,189975,必胜客,西餐,https://m.mwfile.cn/mm1003/image/20180207/144509_16b2b82114.jpg
海港区长江中道86号,,开发区店,5393,39.930172,119.537605,188090,川骄火锅,火锅,http://img1.mwfile.cn/webpic/201709/1810/59bf31ee82c95.jpg
海港区世纪港湾内,,世纪港湾店,2247,39.947666,119.57956,94750,郝掌柜,生活服务,http://img1.mwfile.cn/Files/201512/1712/1450324948358.jpg?ID=1555147
桥东区勒泰中心四楼江苏到店内,,勒泰店,833,38.042213,114.50535,136805,桃花坞印象餐厅,美食,http://img3.mwfile.cn/oa/upload/201609/3010/57edd081819c9.jpg
石家庄市勒泰中心四层,,勒泰店,777,38.04494,114.50664,98074,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
中山东路39号勒泰商业中心F4-03号,,勒泰店,773,38.044491,114.506485,45521,福缘烤肉王,自助餐,https://m.mwfile.cn/mm1006/image/20171219/102457_2d81235585.jpg!/fwfh/240x180
河北省石家庄市长安区中山东路301国际大厦2楼(广安大街交口，近省博物馆),,国际大厦店,636,38.0432218585,114.5220259926,312914,东方红海鲜百汇,自助餐,https://m.mwfile.cn/mm1013/image/20190116/144830_c252c29c5f.jpg!/fwfh/240x180
北国商城8楼,,北国店,712,38.048554,114.516653,34168,额娘春饼,川菜,http://img3.mwfile.cn/shoplogo/2017/0927/09/59cb037d206ca.jpg!small
河北石家庄市长安区中山东路39号勒泰商场四楼,,勒泰店,751,38.0446410026,114.506811258,200694,小京喜,中餐,https://m.mwfile.cn/mm1013/image/20171206/101007_4ca501ae1c.jpg
桥东区勒泰中心庄里街入口处1楼2楼,,勒泰店,763,38.043728,114.50634,42321,峨嵋小镇,川菜,http://img1.mwfile.cn/Files/201509/0712/1441601233277.jpg?ID=1176605
河北省石家庄市桥西区中山东路188号,,石家庄北国商城店,307,38.0421880026,114.511356258,269575,西贝莜面村,美食,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
长安区中山东路39号勒泰商业中心4楼11-12号,,勒泰店,708,38.044405,114.507224,16032,麻辣诱惑,川菜,http://img1.mwfile.cn/Files/201411/0619/1415273217272.jpg?ID=126831
乐汇城4楼,,乐汇城店,1550,38.044588888,114.4974001047,147260,额娘春饼,北京菜,https://m.mwfile.cn/mm1006/image/20180608/134334_1734744f37.jpg!/fwfh/240x180
民生路与休门街交口东行100米路北,,北国店,310,38.04281,114.51138,95741,延边大金,烧烤,http://img1.mwfile.cn/Files/201505/0813/1431061496857.jpg?ID=676777
长安区建设大街与中山路交口西南角北国商城西扩,,北国店,447,38.0426550149,114.509775373,44645,好吖好鸭,川菜,http://img1.mwfile.cn/Files/201506/1411/1434250999521.jpg?ID=834917
石家庄市长安区中山东路39号勒泰中心第四层F4-06A号商铺,,石家庄勒泰店,717,38.04465,114.50723,183623,老头儿油爆虾,快餐简餐,http://img1.mwfile.cn/Files/201702/2413/1487913392285.jpg?ID=2717542
长安区中山东路301号国际大厦2楼,,国大店,636,38.043392,114.521986,64885,峨嵋小镇,川菜,http://img1.mwfile.cn/Files/201509/0712/1441601193550.jpg?ID=1176592
河北省石家庄市新华区银泰地下一层,,石家庄银泰城店,2585,38.04571151733398,114.48565673828128,298449,权金城,韩料,http://img1.mwfile.cn/Files/201410/1215/1413098956998.jpg?ID=83444!/fwfh/240x180
裕华区槐北路与建华大街交叉口西行100米路北,,全国总店,2828,38.032521,114.544668,33818,一品渝香干锅鸭头,川菜,http://img1.mwfile.cn/Files/201505/0411/1430710478579.jpg?ID=663797
河北省石家庄市桥西区中华大街与中山西路交口东南角华润万象城6楼,,石家庄万象城店,3117,38.040535,114.479341,289040,湊湊火锅·茶憩,火锅,https://m.mwfile.cn/mm1003/image/20181129/120435_b37e9af8c1.png
河北省石家庄市桥西区中华大街与中山路交口东南角,,华润万象城店,3127,38.042110443115234,114.4791488647461,285601,胖哥俩肉蟹煲,肉蟹煲,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
河北省石家庄市桥西区中华大街与中山路交口东南角,,石家庄万象城店,3127,38.04211,114.47915,286063,云海肴云南菜,云南菜,http://img1.mwfile.cn/webpic/201709/1613/59bcb220dca25.jpg!/fwfh/240x180
河北省石家庄市桥西区中华大街与中山路交口东南角,,华润万象城店,3127,38.042110443115234,114.4791488647461,288504,沪小二炭火蛙锅,其他美食,https://m.mwfile.cn/mm1013/image/20181106/191627_2f46a1426e.jpg!/fwfh/240x180
路北区爱琴海购物4层东北角,,爱琴海店,1281,39.633163,118.16553,133873,比尔森南美自助烤肉,自助餐,http://img3.mwfile.cn/oa/upload/201609/1910/57df5222118cf.jpg
唐山北新道爱琴海购物公园四层415b,,唐山爱琴海店,1305,39.6332794798,118.1652834809,260520,胡同春饼,美食,https://m.mwfile.cn/mm1013/image/20180801/102042_effe26c721.jpg!/fwfh/240x180
万达广场三楼,,唐山万达店,910,39.6243603569,118.1866323123,144633,欢心谷舞,面馆,http://img1.mwfile.cn/Files/201602/1916/1455870727978.jpg?ID=1753471
路北区爱琴海购物公园四层南侧,,爱琴海店,1276,39.633163,118.1656,133483,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
新华东道100号万达广场三楼,,路南万达店,748,39.6251107838,118.1847048789,233355,额娘春饼,北京菜,https://m.mwfile.cn/mm1006/image/20180608/133839_c51f814872.jpg!/fwfh/240x180
路南区新华道100号万达广场3楼,,路南万达店,748,39.6251,118.18469,39947,牛脾气餐厅,西餐,http://img1.mwfile.cn/Files/201509/0615/1441523689288.png?ID=1173216
河北省唐山市路南区万达综合楼3层,,唐山万达店,2305,39.625059,118.154354,217099,西贝莜面村,家常菜,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
路北区远洋城3楼,,远洋城店,4042,39.66701,118.17521,41757,峨嵋小镇,川菜,http://img1.mwfile.cn/Files/201509/0712/1441601263468.jpg?ID=1176619
路北区远洋城三层,,远洋城店,4071,39.66735,118.1762,147270,小猪小牛章鱼水煎肉,烧烤,http://img1.mwfile.cn/Files/201511/1318/1447412266430.jpg?ID=1442859
路北区建设北路远洋城3楼,,远洋城店,4014,39.666885,118.17714,45799,凤凰园悦餐厅,中餐,http://img1.mwfile.cn/Files/201509/1718/1442487509941.jpg?ID=1241807
河北省唐山市路北区建没北路128号远洋城购物广场第三层F3一52号,,远洋城店,4179,39.6682615278,118.1752618433,244868,锅秀自助火锅岛,美食,https://m.mwfile.cn/mm1013/image/20180427/114442_d00641708a.jpg
平安路与曹雪芹东道交叉口,,平安路店,21970,39.8280182387,118.1632041351,171719,大亮羊,火锅,http://img3.mwfile.cn/oa/upload/201706/0812/5938d0e61a0ec.png
路南区南湖金地仁泰里904楼底商,,仁泰里店,5495,39.597054,118.133407,91739,琴妈火锅,火锅,http://img1.mwfile.cn/Files/201512/0117/1448963707963.jpg?ID=1494704
河北省唐山市丰南区荣大购物广场b座109号,,荣大店,9494,39.5639302941,118.1114049491,126821,猫婆正宗重庆小面,美食,http://img1.mwfile.cn/Files/201510/2916/1446107352265.jpg?ID=1389106
曹妃甸区兴海名都广场3楼,,唐海店,45771,39.27723,118.45303,45961,百顺德,自助餐,http://img1.mwfile.cn/Files/201507/0317/1435917288254.jpg?ID=926105
丰南区荣大购物广场B座,,唐山丰南商厦餐厅,9627,39.563599,118.109462,56279,豪客来,西餐,http://img1.mwfile.cn/Files/201412/2219/1419246937461.jpg?ID=194845
河北省邢台市桥东区万达广场四楼,,邢台店,1785,37.0846916223,114.5144504096,285780,额娘春饼,本帮菜,https://m.mwfile.cn/mm1013/image/20181029/112325_db87801ebb.jpg!/fwfh/240x180
桥西区郭守敬北路（新华书店对面）,,桥西店,2581,37.05575,114.482475,8375,焖锅达人,火锅,http://img1.mwfile.cn/Files/201511/1614/1447653698311.jpg?ID=1451304
邢台市桥东区新华路于天一街交叉口天一广场C座三楼,,天一广场店,895,37.07623988,114.4976584505,238431,额娘春饼,北京菜,https://m.mwfile.cn/mm1006/image/20180608/133745_739b338321.jpg!/fwfh/240x180
桥西区天一生活广场5楼(天一华府西邻),,天一生活广场店,973,37.077156,114.497593,73809,焖锅达人,火锅,http://img1.mwfile.cn/Files/201511/1614/1447653620238.jpg?ID=1451275
河北邢台市桥东区天一城D座三层（14号电梯右转）,,天一城店,857,37.07635988,114.4984384505,180326,溪边有鱼,美食,http://img3.mwfile.cn/oa/upload/201707/1411/59683bdc1ef8a.jpg
沙河市新兴路东侧汇通新天地广场,,沙河店,21952,36.873398,114.51667,167950,焖锅达人,火锅,http://img1.mwfile.cn/Files/201509/1317/1442135224646.jpg?ID=1223600
河北省张家口市桥东区胜利北路56号,,张家口银座店,2893,40.79877853393555,114.89338684082033,298452,权金城,韩料,http://img1.mwfile.cn/Files/201410/1215/1413098956998.jpg?ID=83444!/fwfh/240x180
桥东区红旗楼,,银座店,3509,40.7932246531,114.893828786,63961,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
安阳市北关区红旗路与人民大道交汇处金豪数码广场2层,,金豪店,3667,36.110426,114.3548,29604,巴奴毛肚火锅,火锅,https://m.mwfile.cn/mm1006/image/20180925/210930_de9b4f097a.png!/fwfh/240x180
鹤壁淇滨区华夏南路与闽江路交汇处万达广场,,万达广场店,3961,35.711607,114.29725,242981,炉小哥,烧烤,https://m.mwfile.cn/mm1003/image/20180321/173508_9d8e289581.jpg
焦作市解放区丰收路与民主南路万达广场4层,,焦作万达店,1298,35.204421997070305,113.23918151855464,315137,巴奴毛肚火锅,火锅,https://m.mwfile.cn/mm1013/image/20190122/114640_cd2b5dfcd2.png!/fwfh/240x180
